Folder Path,Layer File,Layer Name,Layer Type,Data Source,Symbology Type,Colors Used (first 10),Uses Multiple Colors,Color Notes,Line Widths,Transparency,Estimated Contrast Issues,Labels Enabled,Font Name,Font Size,Font Bold,Font Color,Halo Enabled,Halo Color,Halo Size,Label Issues,Popup Enabled,Popup Fields Count,Popup Fields (sample),Min Scale,Max Scale,Extraction Notes
CulturalResources,"AGOL Cultural Resources (LIVE, Hosted Data).lyrx",Cultural Resource Line - Artifact,Feature,https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedCRLines/FeatureServer/0,SimpleRenderer,#c500ff,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Has custom popup title; WARNING: Contains 1 media element(s) - verify accessibility
CulturalResources,"AGOL Cultural Resources (LIVE, Hosted Data).lyrx",Cultural Resource Line - Feature,Feature,https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedCRLines/FeatureServer/0,SimpleRenderer,#e60000,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Has custom popup title; WARNING: Contains 1 media element(s) - verify accessibility
CulturalResources,"AGOL Cultural Resources (LIVE, Hosted Data).lyrx",Cultural Resource Line - Not an Artifact or a Feature,Feature,https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedCRLines/FeatureServer/0,SimpleRenderer,#004c73,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Has custom popup title; WARNING: Contains 1 media element(s) - verify accessibility
CulturalResources,"AGOL Cultural Resources (LIVE, Hosted Data).lyrx",All Cultural Resource Polygon,Feature,https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedCRPolys/FeatureServer/0,SimpleRenderer,#e1e1e1,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Has custom popup title; WARNING: Contains 1 media element(s) - verify accessibility
CulturalResources,"AGOL Cultural Resources (LIVE, Hosted Data).lyrx",Cultural Resource Polygon - Artifact,Feature,https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedCRPolys/FeatureServer/0,SimpleRenderer,#c500ff,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Has custom popup title; WARNING: Contains 1 media element(s) - verify accessibility
CulturalResources,"AGOL Cultural Resources (LIVE, Hosted Data).lyrx",Cultural Resource Polygon - Feature,Feature,https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedCRPolys/FeatureServer/0,SimpleRenderer,#ff0000,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Has custom popup title; WARNING: Contains 1 media element(s) - verify accessibility
CulturalResources,"AGOL Cultural Resources (LIVE, Hosted Data).lyrx",Cultural Resource Polygon  - Not an Artifact or a Feature,Feature,https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedCRPolys/FeatureServer/0,SimpleRenderer,#004c73,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Has custom popup title; WARNING: Contains 1 media element(s) - verify accessibility
CulturalResources,"AGOL Cultural Resources (LIVE, Hosted Data).lyrx",Cultural Resource Sites,Feature,https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/CulturalResourcesOAHP_JustSites/FeatureServer/0,SimpleRenderer,#55ff00,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Has custom popup title; WARNING: Contains 2 media element(s) - verify accessibility
CulturalResources,"AGOL Cultural Resources (LIVE, Hosted Data).lyrx",CR Site Boundaries,Feature,https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedSiteBoundaries/FeatureServer/0,SimpleRenderer,#8684fa,No,,,,,No,,,No,,No,,,,Yes,0,,,,Has custom popup title; WARNING: Contains 1 media element(s) - verify accessibility
CulturalResources,"AGOL Cultural Resources (LIVE, Hosted Data).lyrx",CR Project Areas,Feature,https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedProjectAreas/FeatureServer/0,SimpleRenderer,#fcb5bb,No,,,,,No,,,No,,No,,,,Yes,0,,,,Has custom popup title; WARNING: Contains 1 media element(s) - verify accessibility
CulturalResources,"CR Lines (LIVE, Hosted Data).lyr",Cultural Resource Line,Feature,https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedCRLines/FeatureServer;URL=https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedCRLines/FeatureServer/0,SimpleRenderer,#e60000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
CulturalResources,"CR Points (LIVE, Hosted Data).lyr",Cultural Resources Points,Feature,https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedCRPts/FeatureServer;URL=https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedCRPts/FeatureServer/0,SimpleRenderer,#e60000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
CulturalResources,"CR Polygons (LIVE, Hosted Data).lyr",Cultural Resource Polygon,Feature,https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedCRPolys/FeatureServer;URL=https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedCRPolys/FeatureServer/0,SimpleRenderer,#e60000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
CulturalResources,"CR Project Areas (LIVE, Hosted Data).lyr",CR Project Areas,Feature,https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedProjectAreas/FeatureServer;URL=https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedProjectAreas/FeatureServer/0,SimpleRenderer,#fcb5bb,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
CulturalResources,"CR Site Boundaries (LIVE, Hosted Data).lyr",CR Site Boundaries,Feature,https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedSiteBoundaries/FeatureServer;URL=https://services.arcgis.com/ePKBjXrBZ2vEEgWd/arcgis/rest/services/hostedSiteBoundaries/FeatureServer/0,SimpleRenderer,#8684fa,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
CulturalResources,Cultural Resources.lyr,CR_SitesOfSignificance,Feature,"Server=osmpgis,Instance=CulturalResources,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=CulturalResources.DBO.fc_Cultural_Resources",SimpleRenderer,#ff0000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
CulturalResources,Cultural Resources.lyr,Cultural Resource Sites,Feature,"Server=osmpgis,Instance=CulturalResources,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=CulturalResources.DBO.fc_Cultural_Resources",SimpleRenderer,#e3cbf2,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
CulturalResources,Cultural Resources.lyr,Cultural Resource Surveys,Feature,"Server=osmpgis,Instance=CulturalResources,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=CulturalResources.DBO.fc_CR_Surveys",SimpleRenderer,#efe4be,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
CulturalResources,Cultural Resources.lyr,Designated Cultural Resources,Feature,"Server=osmpgis,Instance=CulturalResources,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=CulturalResources.DBO.HistoricDistrictsLandmarks",UniqueValueRenderer,"#ffffbe, #ffebaf, #ffd37f, #ffaa00, #7af5ca, #66cdab, #d69dbc, #ca7af5",Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
CulturalResources,Cultural Resources.lyr,OAHP_Assessments,Feature,"Server=osmpgis,Instance=CulturalResources,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=CulturalResources.DBO.fc_Cultural_Resources",SimpleRenderer,#ffaa00,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
CulturalResources,OAHPSitesJoinLitReview_2019.lyr,CulturalResources.dbo.vw_OAHPSitesJoinLitReview_2019,Feature,"Server=osmpgis,Instance=CulturalResources,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=CulturalResources.DBO.%vw_OAHPSitesJoinLitReview_2019",SimpleRenderer,#c7ccf2,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Climbing Formations.lyr,Climbing Formations,Feature,"Server=OSMPGIS3,Instance=sdeRecreation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeRecreation.DBO.ClimbingFormations",,,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Error analyzing symbology: ; Popup config not found in layer file - check in map document
Emergency,Contours.lyr,Contours (40ft foothills - 10ft plains),Feature,"Server=osmpgis,Instance=sdeTopography,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTopography.DBO.Contours10ft_40ft",UniqueValueRenderer,#a47916,Yes,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Contours.lyr,Contours 80 ft.,Feature,"Server=osmpgis,Instance=sdeTopography,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTopography.DBO.Contours80ft",UniqueValueRenderer,#a47916,Yes,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Contours.lyr,500 ft contours,Feature,"Server=GISData,Instance=GISPROD3,Database Platform=SQL Server,User=gis,Version=sde.DEFAULT (Traditional),Authentication Type=Database Authentication,Dataset=PW.Contour",SimpleRenderer,,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Contours.lyr,100 ft contours,Feature,"Server=GISData,Instance=GISPROD3,Database Platform=SQL Server,User=gis,Version=sde.DEFAULT (Traditional),Authentication Type=Database Authentication,Dataset=PW.Contour",SimpleRenderer,#a87000,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Contours.lyr,50 ft contours,Feature,"Server=GISData,Instance=GISPROD3,Database Platform=SQL Server,User=gis,Version=sde.DEFAULT (Traditional),Authentication Type=Database Authentication,Dataset=PW.Contour",SimpleRenderer,,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Contours.lyr,20 ft contours,Feature,"Server=GISData,Instance=GISPROD3,Database Platform=SQL Server,User=gis,Version=sde.DEFAULT (Traditional),Authentication Type=Database Authentication,Dataset=PW.Contour",SimpleRenderer,,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Contours.lyr,10 ft contours,Feature,"Server=GISData,Instance=GISPROD3,Database Platform=SQL Server,User=gis,Version=sde.DEFAULT (Traditional),Authentication Type=Database Authentication,Dataset=PW.Contour",SimpleRenderer,,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Contours.lyr,5 ft contours,Feature,"Server=GISData,Instance=GISPROD3,Database Platform=SQL Server,User=gis,Version=sde.DEFAULT (Traditional),Authentication Type=Database Authentication,Dataset=PW.Contour",SimpleRenderer,,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Contours.lyr,1 ft contours,Feature,"Server=GISData,Instance=GISPROD3,Database Platform=SQL Server,User=gis,Version=sde.DEFAULT (Traditional),Authentication Type=Database Authentication,Dataset=PW.Contour",SimpleRenderer,,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Emergency Access Drivable Routes.lyr,Emergency Access Drivable Routes,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.EmergencyAccess",UniqueValueRenderer,"#00734c, #ffff00, #ffaa00, #a80000",Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Fences and Gates.lyr,Gate,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeFacilities.DBO.Gates",UniqueValueRenderer,#d3ffbe,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Fences and Gates.lyr,Fence,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeFacilities.DBO.Fences",SimpleRenderer,#ffffbe,No,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Habitat Conservation Area.lyr,Habitat Conservation Area,Feature,"Server=osmpgis,Instance=sdeProperty,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Feature Dataset=sdeProperty.LAND.Cadastral,Dataset=sdeProperty.LAND.ParcelFabric_Parcels",SimpleRenderer,#66cdab,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Helicopter Landing Zones.lyr,Helicopter Landing Zones,Feature,"Server=osmpgis,Instance=sdePlanning,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdePlanning.DBO.HelicopterLandingZones",SimpleRenderer,#000000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,No Public Access.lyr,No Public Access,Feature,"Server=OSMPGIS3,Instance=sdeProperty,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Feature Dataset=sdeProperty.DBO.Property,Dataset=sdeProperty.DBO.Properties",SimpleRenderer,#267300,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Trails.lyr,Trails Managed By OSMP,Feature,"Server=OSMPGIS,Instance=OsmpProd,Database Platform=SQL Server,User=OSMPGIS_DataReader,Version=dbo.DEFAULT (Traditional),Authentication Type=Database Authentication,Feature Dataset=OsmpProd.OSMP.trailTrailsData,Dataset=OsmpProd.OSMP.trailTrails",UniqueValueRenderer,#000000,Yes,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Trails.lyr,All Other Trails,Feature,"Server=regis1.bouldercounty.org,Instance=boco,Database Platform=SQL Server,User=xbo,Version=sde.DEFAULT (Traditional),Authentication Type=Database Authentication,Dataset=boco.PARKSOPENSPACE.REC_BoulderAreaTrails",UniqueValueRenderer,#734c00,Yes,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Trails.lyr,Undesignated Trails,Feature,"Server=OSMPGIS,Instance=OsmpProd,Database Platform=SQL Server,User=OSMPGIS_DataReader,Version=dbo.DEFAULT (Traditional),Authentication Type=Database Authentication,Dataset=OsmpProd.OSMP.trailUndesignatedTrails",SimpleRenderer,#ffffff,No,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency,Wildlife Closures.lyr,Wildlife Closures - All By Species,Feature,"Server=osmpgis,Instance=sdeRegulatory,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeRegulatory.DBO.Wildlife_Closures",UniqueValueRenderer,"#c500ff, #df73ff, #734c00, #55ff00, #ff5500, #ffaa00, #ffd37f, #ffa77f, #a83800, #ffff00",Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Emergency\ProVersions,Helicopter Landing Zones.lyrx,Helicopter Landing Zones,Feature,"Server=osmpgis,Instance=sdePlanning,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdePlanning.DBO.HelicopterLandingZones",SimpleRenderer,#000000,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Has custom popup title; WARNING: Contains 1 media element(s) - verify accessibility
Facilities,All Facilities.lyr,Buildings,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Feature Dataset=sdeFacilities.DBO.Planimetrics,Dataset=sdeFacilities.DBO.Building",SimpleRenderer,#9c9c9c,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,All Facilities.lyr,Gate,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeFacilities.DBO.Gates",UniqueValueRenderer,"#d3ffbe, #000000, #ffebaf, #e8beff, #73dfff, #ffffff",Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,All Facilities.lyr,Fence,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeFacilities.DBO.Fences",SimpleRenderer,#000000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,All Facilities.lyr,Bridges,Feature,"Server=OSMPGIS,Instance=OsmpProd,Database Platform=SQL Server,User=OSMPGIS_DataReader,Version=dbo.DEFAULT (Traditional),Authentication Type=Database Authentication,Dataset=OsmpProd.OSMP.Bridges",SimpleRenderer,#730000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,All Facilities.lyr,Septic Tanks,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeFacilities.DBO.Septic_Tanks",SimpleRenderer,#734c00,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,All Facilities.lyr,Large Utility Lines,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeFacilities.DBO.UtilityLines",SimpleRenderer,#fffb86,No,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Bridges.lyr,Bridges,Feature,"Server=PW-datahub,Instance=COB_Processes,Database Platform=SQL Server,User=COBDataReader,Authentication Type=Database Authentication,Dataset=COBDATAREADER.%vwg_Bridges",UniqueValueRenderer,"#006ddb, #924900, #009292, #ff6db6, #686868",Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Bridges.lyrx,Bridges,Feature,"Server=PW-datahub,Instance=COB_Processes,Database Platform=SQL Server,User=COBDataReader,Authentication Type=Database Authentication,Dataset=OSMP.%vwg_Bridges",UniqueValueRenderer,"#006ddb, #924900, #ff6db6, #009292",Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Building Footprints - City of Boulder - 2013 LiDAR - 2D.lyr,Building Footprints - City of Boulder - 2013 LiDAR - 2D,Feature,\\GISRepnt\LIDAR\2013\Buildings\BLDR_2D_Wireframe.gdb\Wireframe_2D\Wireframe_2D,SimpleRenderer,#ffebaf,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Building Footprints - City of Boulder - 2013 LiDAR - 3D.lyr,Building Footprints - City of Boulder - 2013 LiDAR - 3D,Feature,\\GISRepnt\LIDAR\2013\Buildings\BLDR_3D_Wireframe.gdb\Wireframe_3D\Wireframe_3D,SimpleRenderer,#ffebaf,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Building Footprints - OSMP.lyr,Buildings,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,User=OSMPGIS_DataReader,Version=dbo.DEFAULT (Traditional),Authentication Type=Database Authentication,Feature Dataset=sdeFacilities.DBO.Planimetrics,Dataset=sdeFacilities.DBO.Building",SimpleRenderer,#9c9c9c,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Fence Remnant Locations.lyr,FenceRemnantLocations,Feature,\\osmpmap.boulder.local\data\MapFiles\Facilities\Exports\Data\FenceRemnantLocations,SimpleRenderer,#e60000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Fence Types.lyr,Fence Types,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeFacilities.DBO.Fences",UniqueValueRenderer,"#c500ff, #ffbee8, #00c5ff, #ffaa00, #70a800, #7a8ef5, #ffff00, #ff0000, #ff00c5, #a87000",Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Fence Types.lyrx,Fence Types,Feature,"Server=OSMPGIS,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeFacilities.DBO.Fences",UniqueValueRenderer,"#b66dff, #490092, #920000, #ffb6db, #b6dbff, #db6d00, #24ff24, #006ddb, #ffff6d, #ff6db6",Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Fences and Gates.lyr,Gate,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeFacilities.DBO.Gates",UniqueValueRenderer,#d3ffbe,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Fences and Gates.lyr,Fence,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeFacilities.DBO.Fences",SimpleRenderer,#ffffbe,No,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Gate Incidents.lyrx,Gate Incidents,Feature,"Server=PW-datahub,Instance=COB_Processes,Database Platform=SQL Server,User=COBDataReader,Authentication Type=Database Authentication,Dataset=OSMP.%vwg_GateIncidents",UniqueValueRenderer,"#ff0000, #ffaa00, #ffff00, #55ff00, #ffffff",Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Gate Maintenance.lyrx,Gate Maintenance,Feature,"Server=PW-datahub,Instance=COB_Processes,Database Platform=SQL Server,User=COBDataReader,Authentication Type=Database Authentication,Dataset=OSMP.%vwg_GateMaintenance_112",UniqueValueRenderer,"#ff0000, #ffaa00, #ffff00, #55ff00, #ffffff",Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Large Utility Lines.lyr,Large Utility Lines,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeFacilities.DBO.UtilityLines",SimpleRenderer,#fffb86,No,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Memorials.lyr,Memorials,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeFacilities.DBO.Memorials",,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Error analyzing symbology: ; Popup config not found in layer file - check in map document
Facilities,MostlyDown&HistoricalFences.lyr,MostlyDown&HistoricalFences,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeFacilities.DBO.Fences",SimpleRenderer,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Public Restrooms.lyr,sdeFacilities.DBO.CasePoints_UnAdj,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeFacilities.DBO.CasePoints_UnAdj",SimpleRenderer,#ffffff,No,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Public Restrooms.lyr,RR_not_inCasePoints,Feature,\\osmpmap.boulder.local\data\MapFiles\Facilities\DATA\RR_not_inCasePoints,SimpleRenderer,#ffffff,No,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Public Restrooms.lyr,sdeFacilities.DBO.CasePoints_Adj,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeFacilities.DBO.CasePoints_Adj",UniqueValueRenderer,#ffffff,Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Septic Tanks.lyr,Septic Tanks,Feature,"Server=osmpgis,Instance=sdeFacilities,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeFacilities.DBO.Septic_Tanks",SimpleRenderer,#734c00,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Sign Structures.lyr,Sign Structures,Feature,"Server=PW-datahub,Instance=COB_Processes,Database Platform=SQL Server,User=COBDataReader,Authentication Type=Database Authentication,Dataset=COBDATAREADER.%vwg_OSMPSignsStructures",UniqueValueRenderer,"#e69800, #a87000, #734c00, #ffffff, #004da8, #000000, #267300, #8400a8",Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Signs - Active.lyr,Signs - Agricultural,Feature,"Server=PW-datahub,Instance=COB_Processes,Database Platform=SQL Server,User=COBDataReader,Authentication Type=Database Authentication,Dataset=COBDATAREADER.%vwg_OSMPSignsSigns",UniqueValueRenderer,#000000,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Facilities,Signs - Active.lyr,Signs - Compost,Feature,"Server=PW-datahub,Instance=COB_Processes,Database Platform=SQL Server,User=COBDataReader,Authentication Type=Database Authentication,Dataset=COBDATAREADER.%vwg_OSMPSignsSigns",UniqueValueRenderer,#ffffff,Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
