Folder Path,Layer File,Layer Name,Layer Type,Data Source,Symbology Type,Colors Used (first 10),Uses Multiple Colors,Color Notes,Line Widths,Transparency,Estimated Contrast Issues,Labels Enabled,Font Name,Font Size,Font Bold,Font Color,Halo Enabled,Halo Color,Halo Size,Label Issues,Popup Enabled,Popup Fields Count,Popup Fields (sample),Min Scale,Max Scale,Extraction Notes
IPM\RAM_ORP Polygons,Black locust.lyr,Black locust,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Bladder senna.lyr,Bladder senna,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Bouncing bet.lyr,Bouncing bet,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Bull thistle.lyr,Bull thistle,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Canada thistle.lyr,Canada thistle,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Cheatgrass.lyr,Cheatgrass,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Chicory.lyr,Chicory,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Chinese elm.lyr,Chinese elm,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Common buckthorn.lyr,Common buckthorn,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Common burdock.lyr,Common burdock,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Common mullein.lyr,Common mullein,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Common tansy.lyr,Common tansy,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Common teasel.lyr,Common teasel,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Cotoneaster.lyr,Cotoneaster,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Creeping bellflower.lyr,Creeping bellflower,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Crown vetch.lyr,Crown vetch,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Cut-leaf teasel.lyr,Cut-leaf teasel,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Dalmatian toadflax.lyr,Dalmatian toadflax,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Dame's rocket.lyr,Dame's rocket,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Diffuse knapweed.lyr,Diffuse knapweed,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Field bindweed.lyr,Field bindweed,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Foxglove.lyr,Foxglove,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Garlic mustard.lyr,Garlic mustard,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Green ash.lyr,Green ash,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Hairy willow-herb.lyr,Hairy willow-herb,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Hoary cress.lyr,Hoary cress,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Honeysuckle.lyr,Honeysuckle,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Horehound.lyr,Horehound,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Horned poppy.lyr,Horned poppy,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Houndstongue.lyr,Houndstongue,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Jointed goatgrass.lyr,Jointed goatgrass,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Knotweed.lyr,Knotweed,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Leafy spurge.lyr,Leafy spurge,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Mediterranean sage.lyr,Mediterranean sage,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Moth mullein.lyr,Moth mullein,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Musk thistle.lyr,Musk thistle,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Myrtle spurge.lyr,Myrtle spurge,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Orange hawkweed.lyr,Orange hawkweed,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Ornamental poppy.lyr,Ornamental poppy,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Oxeye daisy.lyr,Oxeye daisy,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Perennial pepperweed.lyr,Perennial pepperweed,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Perennial sowthistle.lyr,Perennial sowthistle,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Perennial sweetpea.lyr,Perennial sweetpea,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Poison hemlock.lyr,Poison hemlock,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Privet.lyr,Privet,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Purple loosestrife.lyr,Purple loosestrife,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Queen of the meadow.lyr,Queen of the meadow,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Russian knapweed.lyr,Russian knapweed,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Russian olive.lyr,Russian olive,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Russian thistle.lyr,Russian thistle,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Salt cedar.lyr,Salt cedar,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Scentless chamomile.lyr,Scentless chamomile,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Scotch thistle.lyr,Scotch thistle,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Siberian elm.lyr,Siberian elm,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Spotted knapweed.lyr,Spotted knapweed,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,St. Johnswort.lyr,St. Johnswort,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Sulfur cinquefoil.lyr,Sulfur cinquefoil,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Sweetbriar rose.lyr,Sweetbriar rose,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Tall oatgrass.lyr,Tall oatgrass,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
IPM\RAM_ORP Polygons,Timothy.lyr,Timothy,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.RAM_Pt_Buffer",UniqueValueRenderer,"#ffbebe, #ffebaf, #cdf57a",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
